id,title,ingredients,directions,link,source,NER
2181368,Beef Paprikash Recipe,"[""1 1/4 pound grnd beef"", ""1 c. minced onion"", ""1 clove garlic, chopped"", ""2 tbsp. flour"", ""1 1/2 teaspoon salt"", ""1/4 teaspoon pepper"", ""1 teaspoon paprika"", ""6 or possibly 7 ounce. can mushrooms and liquid"", ""1 can cream of chicken soup"", ""2 tbsp. parsley flakes"", ""1 c. lowfat sour cream"", ""12 ounce. flat noodles, cooked, liquid removed"", ""1/4 c. butter""]","[""Brown beef, onion and garlic in butter."", ""Stir in flour, salt, pepper and paprika."", ""Add in mushrooms, liquid and soup."", ""Cook over low heat, stirring till bubbly and warm.""]",cookeatshare.com/recipes/beef-paprikash-26864,Recipes1M,"[""beef"", ""onion"", ""clove garlic"", ""flour"", ""salt"", ""pepper"", ""paprika"", ""mushrooms"", ""cream of chicken soup"", ""parsley flakes"", ""sour cream"", ""flat noodles"", ""butter""]"
1299411,Bernie'S Easy Crab Bisque ,"[""1 can tomato soup"", ""1 can condensed pea soup"", ""2 cups beef broth"", ""(not consomme)"", ""1/2 cup cream"", ""1/2 # crab meat""]","[""Bring to a boil in a saucepan: tomato soup, pea soup, beef broth"", """", ""add cream & crab meat"", """", ""season w/ salt & pepper, sherry""]",www.epicurious.com/recipes/member/views/bernies-easy-crab-bisque-1219682,Gathered,"[""tomato soup"", ""condensed pea soup"", ""beef broth"", ""cream"", ""crab meat""]"
490890,Dee'S Pumpkin Cake Roll,"[""3 eggs"", ""1 c. sugar"", ""2/3 c. pumpkin"", ""1 tsp. lemon juice"", ""3/4 c. flour"", ""1 tsp. baking powder"", ""2 tsp. cinnamon"", ""1 tsp. ginger"", ""1/2 tsp. nutmeg"", ""1/2 tsp. salt"", ""1 c. walnuts""]","[""Beat eggs for 5 minutes."", ""Gradually beat in sugar."", ""Stir in pumpkin and lemon juice."", ""Sift together and fold into pumpkin mixture the next 6 ingredients."", ""Spread in greased or wax paper lined jelly roll pan (15 x 10 x 1-inch)."", ""Top with walnuts."", ""Bake at 375\u00b0 for 15 minutes."", ""Turn out on a towel."", ""Sprinkle with powdered sugar."", ""Start at narrow end and roll towel and cake together."", ""Cool, not cold, just cool.""]",www.cookbooks.com/Recipe-Details.aspx?id=959140,Gathered,"[""eggs"", ""sugar"", ""pumpkin"", ""lemon juice"", ""flour"", ""baking powder"", ""cinnamon"", ""ginger"", ""nutmeg"", ""salt"", ""walnuts""]"
684178,Kung Pao Chicken(Hot And Spicy Chicken)  ,"[""1 1/4 Tbsp. dry sherry"", ""1 Tbsp. cornstarch"", ""1/2 tsp. salt"", ""1/2 tsp. white pepper"", ""1 1/2 lb. chicken breasts""]","[""Cut chicken into 1 1/2-inch strips."", ""Combine ingredients with 1 tablespoon oil and add chicken."", ""Let sit for 15 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=1058502,Gathered,"[""sherry"", ""cornstarch"", ""salt"", ""white pepper"", ""chicken breasts""]"
685600,Easy Cake,"[""1 box Butter Recipe cake mix (white or yellow)"", ""1 can mandarin oranges (not drained)"", ""1/3 c. oil""]","[""Mix all ingredients."", ""Bake 35 minutes at 350\u00b0."", ""Cool 10 minutes; remove from pan.""]",www.cookbooks.com/Recipe-Details.aspx?id=697832,Gathered,"[""Butter"", ""mandarin oranges"", ""oil""]"
1590656,Yellow Butter Cake With Dark Chocolate Buttercream,"[""FOR THE YELLOW BUTTER CAKE:"", ""4 cups Cake Flour"", ""2 teaspoons Baking Powder"", ""1-1/2 teaspoon Baking Soda"", ""1 teaspoon Salt"", ""2 sticks Unsalted Butter, Room Temperature"", ""2 cups Sugar"", ""2 teaspoons Vanilla Extract"", ""4 whole Large Egg, Room Temperature"", ""2 cups Buttermilk"", ""FOR THE DARK CHOCOLATE BUTTERCREAM:"", ""2 sticks Unsalted Butter, Room Temperature"", ""1 cup Dark Chocolate, Melted And Cooled Slightly"", ""1-1/2 cup Confectioners Sugar"", ""1 Tablespoon Heavy Cream"", ""Optional Topping: Fresh Raspberries""]","[""For the cake:"", ""Preheat oven to 350 F. Grease three 9-inch cake pans and set aside."", ""In a large bowl, sift the flour, baking powder, baking soda and salt. Set aside."", ""Beat butter and sugar together on medium speed in the bowl of a standing mixer until light and fluffy. Beat in vanilla, then eggs, one at a time, until blended."", ""Reduce the speed to low and beat in buttermilk, until just combined. Then add flour mixture in three batches, mixing until each addition is just incorporated before adding the next."", ""Pour the mixture into the prepared cake pans and spread evenly."", ""Bake for 25 to 30 minutes or until a wooden pick inserted into the cake comes out clean. Cool in pans on a wire rack for about 10 minutes before inverting the cakes out of the pans onto the rack. Let them cool completely."", ""To prepare buttercream, put butter into a medium-sized bowl and beat on high speed until fluffy. Add melted chocolate and sugar and beat until incorporated."", ""Add cream and beat until you get to the right spreading consistency."", ""To assemble the cake, place one cake layer on your serving plate and spread with 1/3 cup of the chocolate buttercream. Place another cake layer on top, and gently press down a little bit. Spread with another 1/3 cup of the buttercream. Place the final cake layer on top. Smear the remaining buttercream on the top and sides of the cake."", ""To decorate, use an offset spatula to gently smear vertical lines from the bottom against the sides of the cake. Garnish with some raspberries."", ""Recipe adapted from SmittenKitchen's Best Birthday Cake recipe.""]",tastykitchen.com/recipes/desserts/yellow-butter-cake-with-dark-chocolate-buttercream/,Gathered,"[""Flour"", ""Baking Powder"", ""Baking Soda"", ""Salt"", ""Butter"", ""Sugar"", ""Vanilla"", ""Egg"", ""Buttermilk"", ""Butter"", ""Chocolate"", ""Confectioners Sugar"", ""Heavy Cream"", ""Fresh Raspberries""]"
1038678,Vegan Tiramisu,"[""Ladyfinger Cookies"", ""2 cups flour"", ""2 teaspoons baking powder"", ""1 teaspoon baking soda"", ""1/2 cup non-hydrogenated margarine"", ""1 cup vegan sugar"", ""1/3 cup maple syrup"", ""1/2 cup soymilk, rice milk or 1/2 cup almond milk"", ""Tiramisu Filling"", ""1 1/2 cups soy cream cheese"", ""1 1/2 cups soy sour cream"", ""3/4 cup powdered sugar, sifted"", ""2 cups strong brewed coffee or 2 cups espresso, cooled to room temperature"", ""2 tablespoons marsala wine"", ""1/4 cup fine-quality bittersweet chocolate shavings (made with a vegetable peeler) or 2 tablespoons unsweetened cocoa powder""]","[""To make the ladyfingers, sift together flour, baking powder and baking soda and set aside. In the bowl of a standing mixer fit with the paddle attachment, cream together margarine and sugar until fluffy. Stir in maple syrup. Slowly incorporate the flour mixture until thoroughly combined, alternating with additions of milk. Cover and chill the dough for at least 1 hour."", ""Preheat oven to 350\u00b0F and position a rack in the center of the oven. Line 2 baking sheets with parchment paper; set aside."", ""On a lightly floured surface, roll dough into 1-inch balls then roll each ball into a 2-inch-long stick. Arrange on prepared baking sheets, leaving a few inches of room between each ladyfinger. Bake 8 to 12 minutes, or until cookies are firm and just beginning to brown. Remove from oven and let cool on baking sheets for about 1 minute. When firm enough to move, transfer to a wire rack to cool completely."", ""To make the tiramisu, in a standing mixer with the whisk attachment or with a handheld mixer, beat together cream cheese, sour cream and powdered sugar. Stir together coffee and Marsala in a shallow bowl. Dip a ladyfinger in coffee mixture, soaking it about 4 to 5 seconds on each side then transfer to a 5- x 9-inch glass baking dish. Repeat with 8 more ladyfingers, arranging them in the bottom of dish."", ""Spread half of the cream cheese-sour cream mixture evenly over ladyfingers. Make another layer in the same manner with remaining ladyfingers and cream cheese-sour cream mixture. Cover and chill for at least 1 hour then sprinkle with chocolate and serve.""]",www.food.com/recipe/vegan-tiramisu-374910,Gathered,"[""Ladyfinger Cookies"", ""flour"", ""baking powder"", ""baking soda"", ""non-hydrogenated margarine"", ""vegan sugar"", ""maple syrup"", ""soymilk"", ""Filling"", ""soy cream cheese"", ""soy sour cream"", ""powdered sugar"", ""coffee"", ""marsala wine"", ""bittersweet chocolate shavings""]"
913575,Homemade Healthy Dog Treats With Carrot And Parsley,"[""1 bunch fresh curly-leaf parsley, finely chopped"", ""1 carrot, grated finely"", ""1/2 cup grated mozzarella cheese"", ""2 tablespoons vegetable oil"", ""2 1/2 cups whole wheat flour"", ""2 tablespoons unprocessed bran flakes, crushed"", ""2 teaspoons baking powder"", ""1 cup water, or more as needed""]","[""Preheat the oven to 350 degrees F (175 degrees C). Lightly grease 2 baking sheets."", ""Combine parsley, carrot, mozzarella cheese, and oil in a bowl. Stir together flour, bran flakes, and baking powder in a separate bowl. Add parsley mixture to flour mixture and stir well. Gradually mix in water until everything is well combined. Add a couple tablespoons more water if needed to create a moist dough. Knead dough for 1 minute."", ""Roll dough out to 1/3-inch thickness and cut out 36 treats using a dog bone-shaped cookie cutter. Place on prepared baking sheets."", ""Bake in the preheated oven until golden brown, 20 to 30 minutes. Turn off oven. Remove baking sheets, turn treats over on the baking sheets, and return to warm oven for an additional 30 minutes."", ""Remove baking sheets from the oven and cool treats on the baking sheets for 1 minute. Transfer to a wire rack to cool completely. Store cooled treats in an airtight container.""]",www.allrecipes.com/recipe/265866/homemade-healthy-dog-treats-with-carrot-and-parsley/,Gathered,"[""parsley"", ""carrot"", ""mozzarella cheese"", ""vegetable oil"", ""whole wheat flour"", ""bran"", ""baking powder"", ""water""]"
746118,Peppy Parmesan Potatoes,"[""4 baking potatoes"", ""1/2 c. chopped green onions"", ""1/2 tsp. freshly ground black pepper"", ""1/2 tsp. celery salt"", ""1/2 c. grated Parmesan cheese"", ""3 Tbsp. butter""]","[""Heat oven to 375\u00b0 to 400\u00b0."", ""Lightly grease 1 1/2-quart casserole or baking dish."", ""Cut potatoes with peelings into bite size pieces."", ""Place potatoes into prepared dish."", ""Add onions, pepper, salt and cheese."", ""Dot with butter."", ""Bake 1 hour."", ""Makes 4 to 6 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=648210,Gathered,"[""baking potatoes"", ""green onions"", ""freshly ground black pepper"", ""celery salt"", ""Parmesan cheese"", ""butter""]"
1295246,Coffee Almond Ice Cream Cake ,"[""ICE CREAM CAKE"", ""1 1/2 cups chocolate wafer crumbs (about 30 wafers)"", ""1/4 cup (1/2 stick) butter, melted"", ""1 1/2 pints coffee ice cream, softened"", ""1 1/2 cups whipping cream, chilled"", ""1 teaspoon vanilla extract"", ""1 1/2 cups crushed amaretti cookies (about 5 oz)"", ""1/2 cup sliced blanched almonds, lightly toasted"", ""CHOCOLATE SAUCE (I use jarred hot fudge)"", ""1 oz unsweetened chocolate"", ""1/3 cup water"", ""1/2 cup sugar"", ""1/8 teaspoon salt"", ""2 tablespoons butter"", ""1/4 teaspoon vanilla extract""]","[""For the cake, mix the wafer crumbs and butter in a bowl. Pat crumb mixture in bottom of an oiled 8\"" springform pan. Freeze for 30 minutes. Spread ice cream in prepared pan."", """", ""Beat whipping cream and vanilla in a mixing bowl until stiff peaks form. Fold in cookie crumbs. Spread the mixture over the prepared layers. Smooth top and sprinkle with almonds. Freeze, covered 4-10 hours."", """", ""For sauce, heat chocolate and water in saucepan over low heat until blended. Stir in sugar and salt. Cook 2-3 minutes or until thickened, stirring constantly. Remove from heat. Add butter and vanilla and stir until blended. Can be prepared in advance and reheated."", """", ""To serve, slice cake and serve each slice in a pool of chocolate sauce.""]",www.epicurious.com/recipes/member/views/coffee-almond-ice-cream-cake-50130660,Gathered,"[""CREAM CAKE"", ""chocolate wafer crumbs"", ""butter"", ""coffee ice cream"", ""whipping cream"", ""vanilla"", ""amaretti cookies"", ""blanched almonds"", ""CHOCOLATE SAUCE"", ""chocolate"", ""water"", ""sugar"", ""salt"", ""butter"", ""vanilla""]"
167151,Fruit Punch,"[""1 large can pineapple juice"", ""1 large can lemonade concentrate (frozen)"", ""1 large can orange juice concentrate (frozen)"", ""3 bananas"", ""3 c. water""]","[""Crush bananas in blender."", ""In large container mix pineapple juice, lemonade, orange juice, bananas and water."", ""Freeze until slush."", ""Add 3 quarts 7-Up or Sprite."", ""Make 1 large punch bowl.""]",www.cookbooks.com/Recipe-Details.aspx?id=1061521,Gathered,"[""pineapple juice"", ""lemonade concentrate"", ""orange juice concentrate"", ""bananas"", ""water""]"
1610360,Fried Chicken Wraps,"[""3 tablespoons all-purpose flour"", ""1 egg"", ""1 tablespoon milk"", ""2/3 cup dried breadcrumbs"", ""1 teaspoon dried oregano leaves"", ""2 chicken breast fillets halved horizontally, pounded thin"", ""1/3 cup vegetable oil"", ""1 avocado medium"", ""2 tablespoons mayonnaise"", ""2 tablespoons flat leaf parsley leaves fresh, chopped"", ""1 teaspoon lemon zest"", ""4 sandwich wraps"", ""4 leaves romaine lettuce torn"", ""1 small carrot coarsely grated"", ""4 tablespoons cheddar cheese shredded or sliced"", ""1 1/2 ounces pea sprouts snow""]","[""Place flour on a plate. Whisk egg and milk in a small bowl. Combine breadcrumbs and oregano on a plate. Dredge chicken in flour, shaking off excess. Dip in egg mixture then coat in breadcrumbs. Place on a baking tray, cover with plastic wrap and chill for 15 mins."", ""Heat oil in a large frying pan over medium heat. Working in batches, cook chicken for 2-3 mins per side, or until golden brown and cooked through. Drain on paper towels. Slice thickly."", ""Mash avocado in a medium bowl. Add mayonnaise, parsley and lemon zest. Spread over sandwich wraps, leaving a 1/3 inch border. Top with lettuce, carrot, cheese, chicken schnitzels and sprouts. Season. Roll up and serve.""]",www.yummly.com/recipe/Fried-Chicken-Wraps-1404911,Gathered,"[""all-purpose"", ""egg"", ""milk"", ""breadcrumbs"", ""oregano"", ""chicken"", ""vegetable oil"", ""avocado"", ""mayonnaise"", ""flat leaf parsley"", ""lemon zest"", ""sandwich wraps"", ""carrot"", ""cheddar cheese"", ""snow""]"
956350,Chinky'S Mango Bread,"[""2 cups all-purpose flour"", ""2 teaspoons ground cinnamon"", ""2 teaspoons baking soda"", ""1/2 teaspoon salt"", ""1 1/4 cups white sugar"", ""2 eggs"", ""3/4 cup vegetable oil"", ""2 1/2 cups mangos, peeled, seeded and chopped"", ""1 teaspoon lemon juice"", ""1/4 cup raisins""]","[""Combine all of the dry ingredients. Beat eggs with oil and add to flour mixture. Add mangoes, lemon and raisins."", ""Pour into 2 greased 8 x 4 loaf pans. Bake at 350 degrees F -175 degrees C (325 degrees F for glass pans) for about 60 minutes or until toothpick comes out clean.""]",www.allrecipes.com/recipe/6843/chinkys-mango-bread/,Gathered,"[""flour"", ""ground cinnamon"", ""baking soda"", ""salt"", ""white sugar"", ""eggs"", ""vegetable oil"", ""mangos"", ""lemon juice"", ""raisins""]"
938307,Walnut Cookies I,"[""3 cups all-purpose flour"", ""1 cup shortening"", ""3/4 teaspoon baking soda"", ""2 cups packed brown sugar"", ""3 eggs"", ""1 cup chopped walnuts"", ""1 1/2 cups walnut halves""]","[""Preheat oven to 350 degrees F (175 degrees C)."", ""In a large bowl, cream the shortening, brown sugar and eggs. Stir in the flour and baking soda. Stir in the walnuts. Drop dough by spoonfuls 2 inches apart on cookie sheets."", ""Bake 10 to 12 minutes. Let cool on wire racks.""]",www.allrecipes.com/recipe/9675/walnut-cookies-i/,Gathered,"[""all-purpose"", ""shortening"", ""baking soda"", ""brown sugar"", ""eggs"", ""walnuts"", ""walnut halves""]"
